,amount.donated.2013,amount.donated.lifetime,no.donations.lifetime,first.donated,Lat_account,Long_account,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages,season,package,no.seats,section,multiple.subs,price.level,subscription_tier,Lat_sub,Long_sub,music_taste
5856,0.0,0.0,0,0.0,37.87,-122.3,0.0,3207.0,5142.0,129812667.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5857,0.0,450.0,6,1995.0,37.86,-122.24,0.0,7199.0,10879.0,545562777.0,7.0,3,1.8571428571428572,8,1,1.8571428571428572,1.0714285714285714,38.20333333333333,-119.40249999999999,11.0
5858,0.0,0.0,0,0.0,38.02,-122.54,0.0,14328.0,23974.0,794700161.0,2.0,1,1.0,8,1,2.0,1.0,36.876999999999995,-118.404,0.0
5859,0.0,0.0,0,0.0,37.74,-122.41,0.0,36921.0,53093.0,1906798448.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5860,70.0,370.0,4,2005.0,37.81,-122.24,0.0,16601.0,24162.0,1004840416.0,10.0,1,1.0,8,1,0.92104949858895,1.0,38.20333333333333,-119.40249999999999,42.0
5861,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5862,0.0,0.0,0,0.0,38.42,-120.75,0.0,2306.0,3944.0,79841249.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5863,0.0,0.0,0,0.0,37.71,-121.91,0.0,18953.0,34457.0,1435186123.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5864,0.0,0.0,0,0.0,37.9,-122.26,0.0,6100.0,10062.0,456099830.0,1.0,2,1.0,7,1,2.0,0.0,38.20333333333333,-119.40249999999999,3.0
5865,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5866,0.0,542.0,6,2000.0,37.8,-122.41,0.0,14116.0,20583.0,747484205.0,4.0,3,1.75,4,1,2.802623746472375,0.875,37.766666666666666,-122.41681818181819,0.0
5867,0.0,303.0,3,1992.0,37.8,-122.41,0.0,14116.0,20583.0,747484205.0,3.0,1,2.0,4,1,2.6666666666666665,2.0,37.766666666666666,-122.41681818181819,0.0
5868,0.0,0.0,0,0.0,38.07,-122.68,0.0,311.0,551.0,26212245.0,3.0,1,2.0,8,1,2.0,1.6666666666666667,36.876999999999995,-118.404,0.0
5869,0.0,529.0,7,1994.0,37.75,-122.43,0.0,20682.0,26380.0,1714366157.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5870,0.0,0.0,0,0.0,33.76,-117.88,0.0,14635.0,27773.0,521280485.0,1.0,1,4.0,8,1,2.0,4.0,35.03842105263158,-102.58263157894737,0.0
5871,0.0,225.0,3,2000.0,37.81,-122.24,0.0,16601.0,24162.0,1004840416.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5872,0.0,25.0,1,1999.0,33.71,-118.04,0.0,16851.0,27766.0,1088158134.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5873,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5874,11000.0,176602.0,51,1996.0,37.76,-122.44,0.0,21795.0,27878.0,1499767165.0,18.0,1,1.8333333333333333,8,1,1.3684158309815837,1.8333333333333333,37.766666666666666,-122.41681818181819,42.0
5875,0.0,0.0,0,0.0,37.41,-122.13,0.0,13078.0,22810.0,1304958156.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5876,2000.0,23658.0,35,1989.0,37.45,-122.1,0.0,18392.0,34099.0,1243740903.0,21.0,1,1.7619047619047619,8,1,1.4110230932223098,1.7619047619047619,41.23,-81.55,33.0
5877,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5878,0.0,0.0,0,0.0,37.59,-122.4,0.0,10911.0,18869.0,578488707.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5879,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5880,0.0,0.0,0,0.0,37.78,-121.88,0.0,10418.0,20743.0,1408422912.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5881,0.0,0.0,0,0.0,39.27,-120.41,0.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5882,0.0,0.0,0,0.0,37.35,-121.98,0.0,25701.0,45397.0,1691551266.0,2.0,1,2.0,0,1,4.0,2.0,41.23,-81.55,0.0
5883,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5884,0.0,0.0,0,0.0,37.9,-122.28,0.0,6997.0,11820.0,470894772.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5885,0.0,0.0,0,0.0,33.55,-117.78,0.0,12386.0,19615.0,1358082896.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5886,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5887,5500.0,26450.0,18,2004.0,37.59,-122.4,0.0,10911.0,18869.0,578488707.0,12.0,1,2.0,3,1,1.3026237464723753,1.9583333333333333,37.766666666666666,-122.41681818181819,42.0
5888,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2,1.0,7,1,2.0,0.0,37.766666666666666,-122.41681818181819,2.0
5889,0.0,0.0,0,0.0,37.38,-122.08,0.0,15194.0,26205.0,1209980132.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5890,0.0,300.0,1,1990.0,37.89,-122.19,0.0,9180.0,17132.0,1085406215.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5891,0.0,0.0,0,0.0,40.71,-73.99,0.0,31925.0,47261.0,1108944328.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5892,0.0,0.0,0,0.0,37.88,-121.84,0.0,6107.0,11352.0,443114450.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5893,0.0,0.0,0,0.0,37.9,-122.11,0.0,13674.0,24865.0,1326368388.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5894,0.0,1121.0,12,1995.0,37.46,-122.24,0.0,16211.0,27970.0,948416853.0,21.0,1,1.4285714285714286,8,1,1.5538802360794526,1.3571428571428572,41.23,-81.55,33.0
5895,0.0,0.0,0,0.0,37.74,-122.44,0.0,15777.0,22759.0,1176466899.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5896,0.0,0.0,0,0.0,37.77,-122.49,0.0,22211.0,34786.0,1197296599.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5897,0.0,0.0,0,0.0,37.87,-121.68,0.0,21818.0,42684.0,1231646709.0,2.0,1,2.0,0,1,4.0,1.5,38.15,-81.71,0.0
5898,0.0,0.0,0,0.0,37.89,-122.19,0.0,9180.0,17132.0,1085406215.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5899,0.0,0.0,0,0.0,37.5,-122.3,0.0,13324.0,23092.0,1076478920.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5900,0.0,0.0,0,0.0,37.86,-122.24,0.0,7199.0,10879.0,545562777.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5901,0.0,0.0,0,0.0,37.89,-122.19,0.0,9180.0,17132.0,1085406215.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5902,0.0,0.0,0,0.0,37.95,-122.26,0.0,11581.0,20102.0,530254791.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5903,0.0,0.0,0,0.0,37.9,-122.11,0.0,13674.0,24865.0,1326368388.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5904,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5905,0.0,0.0,0,0.0,37.99,-122.58,0.0,7177.0,12561.0,509438559.0,1.0,2,1.0,7,1,2.0,0.0,38.20333333333333,-119.40249999999999,0.0
5906,0.0,0.0,0,0.0,37.74,-122.44,0.0,15777.0,22759.0,1176466899.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5907,0.0,0.0,0,0.0,37.44,-122.15,0.0,8765.0,14401.0,1456930509.0,1.0,1,2.0,8,1,2.0,2.0,38.20333333333333,-119.40249999999999,0.0
5908,0.0,0.0,0,0.0,37.9,-122.11,0.0,13674.0,24865.0,1326368388.0,1.0,2,2.0,7,1,3.0,0.0,38.20333333333333,-119.40249999999999,3.0
5909,0.0,0.0,0,0.0,37.89,-122.56,0.0,15121.0,25742.0,1448126181.0,1.0,1,2.0,8,1,2.0,2.0,36.876999999999995,-118.404,0.0
5910,0.0,20.0,1,1988.0,37.45,-122.17,0.0,18924.0,32613.0,0.0,3.0,1,2.0,8,1,2.0,1.6666666666666667,41.23,-81.55,0.0
5911,0.0,0.0,0,0.0,37.87,-122.26,0.0,5229.0,6899.0,216784666.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5912,0.0,0.0,0,0.0,37.75,-122.43,0.0,20682.0,26380.0,1714366157.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5913,0.0,50.0,1,1985.0,34.51,-119.29,0.0,9060.0,15623.0,356459411.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5914,0.0,0.0,0,0.0,37.44,-122.2,0.0,3460.0,6145.0,925335090.0,1.0,2,1.0,7,1,4.0,0.0,41.23,-81.55,1.0
5915,0.0,0.0,0,0.0,37.92,-122.34,0.0,15731.0,26686.0,583601170.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5916,0.0,0.0,0,0.0,37.55,-120.96,0.0,15983.0,30984.0,503604712.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5917,0.0,100.0,1,2003.0,38.55,-121.49,0.0,10328.0,16236.0,506312116.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5918,0.0,0.0,0,0.0,37.86,-122.24,0.0,7199.0,10879.0,545562777.0,2.0,2,1.5,7,1,4.0,0.0,38.20333333333333,-119.40249999999999,1.0
5919,0.0,0.0,0,0.0,37.77,-122.41,0.0,12542.0,16733.0,480833098.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5920,0.0,250.0,1,2007.0,37.75,-122.43,0.0,20682.0,26380.0,1714366157.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5921,0.0,100.0,3,2000.0,37.85,-121.62,0.0,927.0,1729.0,49842868.0,1.0,6,1.0,8,1,2.0,0.5,38.15,-81.71,0.0
5922,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5923,0.0,555.0,6,1996.0,37.89,-122.19,0.0,9180.0,17132.0,1085406215.0,5.0,1,2.0,8,1,2.0,2.0,38.15,-81.71,0.0
5924,0.0,100.0,1,1999.0,37.45,-122.17,0.0,18924.0,32613.0,0.0,1.0,1,2.0,0,1,4.0,2.0,41.23,-81.55,0.0
5925,0.0,232.0,5,1985.0,37.9,-122.26,0.0,6100.0,10062.0,456099830.0,1.0,2,2.0,7,1,4.0,0.0,38.20333333333333,-119.40249999999999,1.0
5926,0.0,0.0,0,0.0,37.8,-122.43,0.0,14765.0,19132.0,1651891750.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5927,0.0,1635.0,6,2001.0,41.76,-88.15,0.0,20326.0,37518.0,1663985193.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5928,0.0,0.0,0,0.0,39.98,-82.98,0.0,12552.0,21192.0,624688968.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5929,0.0,0.0,0,0.0,37.54,-122.3,0.0,19779.0,33305.0,1237433782.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5930,0.0,0.0,0,0.0,38.07,-122.68,0.0,311.0,551.0,26212245.0,1.0,1,1.0,0,1,4.0,1.0,37.766666666666666,-122.41681818181819,0.0
5931,0.0,150.0,2,2014.0,37.8,-122.41,0.0,14116.0,20583.0,747484205.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5932,0.0,582.0,7,1995.0,37.44,-122.2,0.0,3460.0,6145.0,925335090.0,6.0,1,2.0,8,1,2.0,2.0,41.23,-81.55,0.0
5933,0.0,0.0,0,0.0,37.86,-122.27,0.0,9362.0,13904.0,389310890.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5934,0.0,4383.5,27,1985.0,35.98,-78.91,0.0,444.0,719.0,24208761.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5935,0.0,125.0,2,1998.0,37.81,-122.24,0.0,16601.0,24162.0,1004840416.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5936,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5937,0.0,0.0,0,0.0,37.97,-122.5,0.0,21498.0,33561.0,1034324983.0,1.0,1,1.0,8,1,2.0,1.0,36.876999999999995,-118.404,0.0
5938,0.0,0.0,0,0.0,37.45,-122.1,0.0,18392.0,34099.0,1243740903.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5939,0.0,25.0,1,2001.0,36.17,-86.78,0.0,12545.0,20486.0,1057490769.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5940,0.0,0.0,0,0.0,44.44,-73.21,0.0,9800.0,15655.0,431304154.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5941,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5942,0.0,0.0,0,0.0,37.37,-122.18,0.0,1780.0,2781.0,144669287.0,1.0,2,2.0,7,1,2.8363211223694464,0.0,41.23,-81.55,1.0
5943,0.0,0.0,0,0.0,37.25,-121.92,0.0,21510.0,39234.0,1515281029.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5944,0.0,0.0,0,0.0,37.3,-122.0,0.0,17234.0,32839.0,1371049417.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5945,0.0,0.0,0,0.0,33.64,-117.84,0.0,0.0,0.0,0.0,1.0,1,2.0,8,1,2.0,2.0,35.03842105263158,-102.58263157894737,0.0
5946,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5947,0.0,300.0,6,1999.0,37.75,-122.43,0.0,20682.0,26380.0,1714366157.0,19.0,1,1.8421052631578947,0,1,3.1911307872457106,1.6842105263157894,37.766666666666666,-122.41681818181819,21.0
5948,0.0,0.0,0,0.0,37.83,-122.1,0.0,7419.0,13735.0,699728555.0,1.0,3,3.0,1,1,3.0,1.5,38.20333333333333,-119.40249999999999,0.0
5949,0.0,0.0,0,0.0,43.54,-115.92,0.0,6251.0,11898.0,355451204.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5950,0.0,0.0,0,0.0,37.94,-122.56,0.0,6122.0,10158.0,573733536.0,1.0,1,4.0,8,1,2.0,4.0,36.876999999999995,-118.404,0.0
5951,0.0,0.0,0,0.0,37.84,-122.53,0.0,6697.0,9393.0,426240692.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5952,0.0,0.0,0,0.0,37.75,-122.43,0.0,20682.0,26380.0,1714366157.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5953,0.0,6089.0,13,1988.0,44.52,-122.81,0.0,11930.0,21576.0,366875509.0,10.0,1,1.9,3,1,1.4210494985889501,1.65,38.15,-81.71,0.0
5954,0.0,0.0,0,0.0,37.86,-122.24,0.0,7199.0,10879.0,545562777.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5955,0.0,0.0,0,0.0,37.86,-122.24,0.0,7199.0,10879.0,545562777.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5956,0.0,0.0,0,0.0,37.45,-122.1,0.0,18392.0,34099.0,1243740903.0,1.0,2,1.0,7,1,2.0,0.0,41.23,-81.55,4.0
5957,0.0,0.0,0,0.0,37.77,-122.41,0.0,12542.0,16733.0,480833098.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5958,0.0,0.0,0,0.0,38.02,-122.54,0.0,14328.0,23974.0,794700161.0,14.0,1,1.7857142857142858,8,1,1.830820354119179,1.2857142857142858,38.20333333333333,-119.40249999999999,23.0
5959,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5960,0.0,0.0,0,0.0,37.74,-122.41,0.0,36921.0,53093.0,1906798448.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5961,0.0,115.0,3,1999.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5962,0.0,100.0,2,1998.0,37.74,-122.41,0.0,36921.0,53093.0,1906798448.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5963,0.0,0.0,0,0.0,37.77,-122.41,0.0,12164.0,16260.0,637996774.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5964,0.0,0.0,0,0.0,37.44,-122.15,0.0,8765.0,14401.0,1456930509.0,1.0,7,1.0,7,1,2.2104949858895013,0.5,41.23,-81.55,0.0
5965,0.0,0.0,0,0.0,37.89,-122.56,0.0,15121.0,25742.0,1448126181.0,3.0,1,2.0,8,1,2.0,1.6666666666666667,36.876999999999995,-118.404,0.0
5966,0.0,0.0,0,0.0,37.86,-122.25,0.0,5468.0,6826.0,177377060.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5967,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5968,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5969,0.0,0.0,0,0.0,37.53,-122.24,0.0,5765.0,10134.0,623906811.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5970,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5971,0.0,0.0,0,0.0,37.78,-122.46,0.0,20709.0,30630.0,1578838639.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5972,0.0,0.0,0,0.0,37.78,-122.43,0.0,17978.0,24064.0,1423434681.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5973,0.0,0.0,0,0.0,41.99,-73.83,0.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5974,125.0,850.0,13,2003.0,37.91,-122.01,0.0,13407.0,23862.0,1007789264.0,8.0,6,2.125,8,1,1.5263118732361876,1.0625,38.15,-81.71,32.0
5975,0.0,0.0,0,0.0,33.76,-117.79,0.0,19750.0,36122.0,1172694639.0,4.0,1,2.0,0,1,3.5,2.0,35.03842105263158,-102.58263157894737,0.0
5976,0.0,0.0,0,0.0,37.65,-122.04,0.0,5401.0,9246.0,342015113.0,5.0,2,2.4,7,1,3.0,0.0,38.20333333333333,-119.40249999999999,7.0
5977,0.0,0.0,0,0.0,37.95,-122.07,0.0,16529.0,27947.0,968649079.0,1.0,1,2.0,8,1,2.0,2.0,38.15,-81.71,0.0
5978,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,3,1.0,4,1,3.3333333333333335,0.6666666666666666,37.766666666666666,-122.41681818181819,0.0
5979,0.0,0.0,0,0.0,37.86,-122.24,0.0,7199.0,10879.0,545562777.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5980,0.0,100.0,1,1997.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5981,0.0,0.0,0,0.0,37.9,-122.28,0.0,6997.0,11820.0,470894772.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5982,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5983,0.0,0.0,0,0.0,37.76,-122.48,0.0,30443.0,46850.0,1466564387.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5984,0.0,0.0,0,0.0,37.78,-122.46,0.0,20709.0,30630.0,1578838639.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5985,0.0,1175.0,8,2006.0,38.4,-122.86,0.0,13081.0,21680.0,493650051.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5986,0.0,0.0,0,0.0,37.83,-122.1,0.0,7419.0,13735.0,699728555.0,2.0,1,1.5,0,1,3.1052474929447507,1.25,38.15,-81.71,0.0
5987,0.0,0.0,0,0.0,37.89,-122.03,0.0,11189.0,18125.0,773667204.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5988,0.0,62.0,2,1996.0,37.86,-122.24,0.0,7199.0,10879.0,545562777.0,10.0,1,1.0,8,1,2.02104949858895,1.0,38.20333333333333,-119.40249999999999,0.0
5989,0.0,0.0,0,0.0,39.11,-121.12,0.0,8817.0,15758.0,301906438.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5990,0.0,0.0,0,0.0,37.75,-122.43,0.0,20682.0,26380.0,1714366157.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5991,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5992,0.0,21.0,1,1988.0,37.4,-122.29,0.0,12946.0,22552.0,1430390507.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5993,0.0,2872.0,11,1988.0,37.74,-122.44,0.0,15777.0,22759.0,1176466899.0,21.0,1,1.8571428571428572,4,1,1.7919754741746907,1.8571428571428572,37.766666666666666,-122.41681818181819,42.0
5994,0.0,50.0,1,1990.0,37.44,-122.15,0.0,8765.0,14401.0,1456930509.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5995,0.0,0.0,0,0.0,38.1,-122.63,0.0,11483.0,19940.0,604889691.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5996,0.0,0.0,0,0.0,37.76,-122.48,0.0,30443.0,46850.0,1466564387.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5997,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5998,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
5999,0.0,0.0,0,0.0,37.28,-121.98,0.0,6006.0,10841.0,394573701.0,1.0,2,2.0,7,1,0.0,0.0,41.23,-81.55,4.0
6000,0.0,5164.0,25,1992.0,37.97,-122.5,0.0,21498.0,33561.0,1034324983.0,21.0,1,1.8095238095238095,8,1,1.6014992836985003,1.6904761904761905,37.766666666666666,-122.41681818181819,42.0
6001,0.0,50.0,1,1985.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
6002,0.0,450.0,5,2005.0,37.83,-122.1,0.0,7419.0,13735.0,699728555.0,6.0,6,1.8333333333333333,11,1,2.03508249764825,0.9166666666666666,38.15,-81.71,0.0
6003,0.0,580.0,15,1995.0,37.5,-122.47,0.0,1923.0,3353.0,140327345.0,9.0,3,1.0,8,1,2.0467766635310003,0.5555555555555556,37.766666666666666,-122.41681818181819,0.0
6004,0.0,0.0,0,0.0,37.87,-122.26,0.0,5229.0,6899.0,216784666.0,1.0,2,3.0,7,1,2.0,0.0,38.20333333333333,-119.40249999999999,1.0
6005,0.0,25.0,1,1999.0,33.89,-117.78,0.0,21300.0,39360.0,1533011564.0,3.0,1,2.0,8,1,2.0,2.0,35.03842105263158,-102.58263157894737,0.0
6006,0.0,0.0,0,0.0,37.76,-122.39,0.0,14578.0,19741.0,1310454565.0,1.0,1,1.0,4,1,3.0,1.0,37.766666666666666,-122.41681818181819,0.0
6007,0.0,0.0,0,0.0,37.81,-121.97,0.0,15714.0,28860.0,1401632809.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
6008,0.0,0.0,0,0.0,35.67,-105.95,0.0,2420.0,3729.0,76089440.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
6009,0.0,0.0,0,0.0,37.6,-122.45,0.0,19084.0,32334.0,1118793871.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
6010,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
6011,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
6012,0.0,0.0,0,0.0,47.78,-116.71,0.0,9900.0,17972.0,321273317.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
6013,0.0,0.0,0,0.0,37.78,-122.43,0.0,17978.0,24064.0,1423434681.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
6014,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
6015,0.0,500.0,5,1994.0,35.67,-105.95,0.0,8454.0,12352.0,281913371.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
6016,0.0,0.0,0,0.0,37.78,-122.12,0.0,11401.0,18775.0,589432810.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
6017,0.0,0.0,0,0.0,37.79,-122.42,0.0,30286.0,38763.0,1860031351.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
